Stimuli_list,Participant_id,Clean/Babble,SNR,Target_word,Response
12,594a8e2eeaa18e000163f6cd,babble,-5,marvellous,markedly
12,5a67b46ec0d836000108089f,babble,-5,marvellous,marvellous
12,5c3f7880d831ed0001f795e9,babble,-5,marvellous,marvellous
12,5c4a1c1cbd42830001dbb540,babble,-5,marvellous,Marvellous
12,5d264788d8c0080001ff782e,babble,-5,marvellous,markness
15,5a09ec769b760100013a70e1,babble,0,marvellous,marvelous
15,5aaaa47accc4c20001ca5253,babble,0,marvellous,marvolous
15,5ae70a1c3810080001c060c5,babble,0,marvellous,Marvellous
15,5b7c88addb11320001c43bcc,babble,0,marvellous,marvelous
15,5d45bde698c84000164e1200,babble,0,marvellous,marvellous
13,57efc1de61e8340001876cf0,clean,-,marvellous,marvellous
13,5b2bd649ed66460001e86e39,clean,-,marvellous,marvellous
13,5c503ab0548e9d0001a70c7b,clean,-,marvellous,marvelous
13,5d8f4d31e4a4e70018c19c15,clean,-,marvellous,marvellous
13,5e7e4d6618ff320b50bf7b3c,clean,-,marvellous,marvellous
14,576075c3624ccc0006233eb7,babble,-5,man,man
14,59efd2b3d838ae000185123a,babble,-5,man,nigh
14,5c44a1a111a0c200016ff5ba,babble,-5,man,command
14,5d4c217a97d8a600013b46cf,babble,-5,man,Smells
14,5d89094bdee2770001840056,babble,-5,man,rain
12,594a8e2eeaa18e000163f6cd,babble,0,man,man
12,5a67b46ec0d836000108089f,babble,0,man,man
12,5c3f7880d831ed0001f795e9,babble,0,man,man
12,5c4a1c1cbd42830001dbb540,babble,0,man,Man
12,5d264788d8c0080001ff782e,babble,0,man,man
15,5a09ec769b760100013a70e1,clean,-,man,man
15,5aaaa47accc4c20001ca5253,clean,-,man,man
15,5ae70a1c3810080001c060c5,clean,-,man,Man
15,5b7c88addb11320001c43bcc,clean,-,man,man
15,5d45bde698c84000164e1200,clean,-,man,man
12,594a8e2eeaa18e000163f6cd,babble,-5,manifestly,management
12,5a67b46ec0d836000108089f,babble,-5,manifestly,manifesto
12,5c3f7880d831ed0001f795e9,babble,-5,manifestly,manifested
12,5c4a1c1cbd42830001dbb540,babble,-5,manifestly,Manifesting
12,5d264788d8c0080001ff782e,babble,-5,manifestly,manifestly
15,5a09ec769b760100013a70e1,babble,0,manifestly,manifesting
15,5aaaa47accc4c20001ca5253,babble,0,manifestly,manifesto
15,5ae70a1c3810080001c060c5,babble,0,manifestly,Manifesting
15,5b7c88addb11320001c43bcc,babble,0,manifestly,manifesting
15,5d45bde698c84000164e1200,babble,0,manifestly,manifest
13,57efc1de61e8340001876cf0,clean,-,manifestly,manifestly
13,5b2bd649ed66460001e86e39,clean,-,manifestly,manifestly
13,5c503ab0548e9d0001a70c7b,clean,-,manifestly,manifestly
13,5d8f4d31e4a4e70018c19c15,clean,-,manifestly,manifestly
13,5e7e4d6618ff320b50bf7b3c,clean,-,manifestly,manifestly
14,576075c3624ccc0006233eb7,babble,-5,matter,matter
14,59efd2b3d838ae000185123a,babble,-5,matter,matter
14,5c44a1a111a0c200016ff5ba,babble,-5,matter,matter
14,5d4c217a97d8a600013b46cf,babble,-5,matter,Matter
14,5d89094bdee2770001840056,babble,-5,matter,matter
12,594a8e2eeaa18e000163f6cd,babble,0,matter,matter
12,5a67b46ec0d836000108089f,babble,0,matter,matter
12,5c3f7880d831ed0001f795e9,babble,0,matter,matter
12,5c4a1c1cbd42830001dbb540,babble,0,matter,Matter
12,5d264788d8c0080001ff782e,babble,0,matter,matter
15,5a09ec769b760100013a70e1,clean,-,matter,matter
15,5aaaa47accc4c20001ca5253,clean,-,matter,matter
15,5ae70a1c3810080001c060c5,clean,-,matter,Matter
15,5b7c88addb11320001c43bcc,clean,-,matter,matter
15,5d45bde698c84000164e1200,clean,-,matter,matter
1,5c0189dc9d035a00017e7eaa,babble,-5,must,must
1,5c1d232074ad0b0001531eea,babble,-5,must,most
1,5db9940a8b31b7000b84baed,babble,-5,must,Cant
1,5dde99ba326bd801296eab89,babble,-5,must,must
4,56c6fd07b0b7a1000d5cf899,babble,0,must,must
4,57732cfcda75d30001487571,babble,0,must,must
4,597f57ccfc90e000011c56fe,babble,0,must,must
4,5cadcbd3cdf3eb00136336a4,babble,0,must,must
4,5e432ceb394cd51c528ba4f0,babble,0,must,must
2,55891561fdf99b4badde5b11,clean,-,must,Must
2,5a4ad25599311d0001df5ee8,clean,-,must,must
2,5a67676a35f26b000149689d,clean,-,must,mast
2,5acf2046e87197000107933c,clean,-,must,must
2,5ce3de71c536f5000110529e,clean,-,must,must
9,5a8be4a50f1bce00012254ed,babble,-5,mortal,warden
9,5c6decc3e5229800015052a5,babble,-5,mortal,boredom
9,5ccb36a8d01bf6001815792a,babble,-5,mortal,wort
9,5ce2cadbed552600199dc85c,babble,-5,mortal,ordered
9,5ce6b381e7de4c0001a24b49,babble,-5,mortal,waterfall
7,5ab67b34ead3eb0001518bf3,babble,0,mortal,water
7,5c0b0b5f217d60000111e5f0,babble,0,mortal,motive
7,5d2464b812b27400011db6e7,babble,0,mortal,more to the
7,5dd0409d9ca8a312350a4118,babble,0,mortal,water
7,5e949cc842d2cd7e92cf3559,babble,0,mortal,water
10,5980fff19bf4fe0001070984,clean,-,mortal,Mortal
10,59dea7f56100f9000194a162,clean,-,mortal,mortal
10,5a9d8c04b5e2110001c6e15f,clean,-,mortal,mortal
10,5acc6abbfa3b4e000173c8b5,clean,-,mortal,mortal
10,5ccb5e96bca87900161275c2,clean,-,mortal,mortal
14,576075c3624ccc0006233eb7,babble,-5,might,mud
14,59efd2b3d838ae000185123a,babble,-5,might,might
14,5c44a1a111a0c200016ff5ba,babble,-5,might,might
14,5d4c217a97d8a600013b46cf,babble,-5,might,Pint
14,5d89094bdee2770001840056,babble,-5,might,might
12,594a8e2eeaa18e000163f6cd,babble,0,might,mighty
12,5a67b46ec0d836000108089f,babble,0,might,might
12,5c3f7880d831ed0001f795e9,babble,0,might,might
12,5c4a1c1cbd42830001dbb540,babble,0,might,Might
12,5d264788d8c0080001ff782e,babble,0,might,height
15,5a09ec769b760100013a70e1,clean,-,might,might
15,5aaaa47accc4c20001ca5253,clean,-,might,might
15,5ae70a1c3810080001c060c5,clean,-,might,Might
15,5b7c88addb11320001c43bcc,clean,-,might,might
15,5d45bde698c84000164e1200,clean,-,might,might
12,594a8e2eeaa18e000163f6cd,babble,-5,merit,merit
12,5a67b46ec0d836000108089f,babble,-5,merit,merit
12,5c3f7880d831ed0001f795e9,babble,-5,merit,merit
12,5c4a1c1cbd42830001dbb540,babble,-5,merit,Merit
12,5d264788d8c0080001ff782e,babble,-5,merit,merit
15,5a09ec769b760100013a70e1,babble,0,merit,merit
15,5aaaa47accc4c20001ca5253,babble,0,merit,merit
15,5ae70a1c3810080001c060c5,babble,0,merit,Merit
15,5b7c88addb11320001c43bcc,babble,0,merit,merit
15,5d45bde698c84000164e1200,babble,0,merit,merit
13,57efc1de61e8340001876cf0,clean,-,merit,merit
13,5b2bd649ed66460001e86e39,clean,-,merit,merit
13,5c503ab0548e9d0001a70c7b,clean,-,merit,merit
13,5d8f4d31e4a4e70018c19c15,clean,-,merit,merit
13,5e7e4d6618ff320b50bf7b3c,clean,-,merit,merit
4,56c6fd07b0b7a1000d5cf899,babble,-5,maybe,maybe
4,57732cfcda75d30001487571,babble,-5,maybe,maybe
4,597f57ccfc90e000011c56fe,babble,-5,maybe,maybe
4,5cadcbd3cdf3eb00136336a4,babble,-5,maybe,maybe
4,5e432ceb394cd51c528ba4f0,babble,-5,maybe,maybe
2,55891561fdf99b4badde5b11,babble,0,maybe,Maybe
2,5a4ad25599311d0001df5ee8,babble,0,maybe,maybe
2,5a67676a35f26b000149689d,babble,0,maybe,maybe
2,5acf2046e87197000107933c,babble,0,maybe,maybe
2,5ce3de71c536f5000110529e,babble,0,maybe,maybe
5,55b95e2ffdf99b469f622883,clean,-,maybe,maybe
5,57fa6c8b07d709000141ad46,clean,-,maybe,maybe
5,595e32ebe05ca800013401d0,clean,-,maybe,Maybe
5,5b7200cf8f427a00013a1f9d,clean,-,maybe,maybe
5,5be594a25ea88f0001cc3912,clean,-,maybe,maybe
14,576075c3624ccc0006233eb7,babble,-5,middle,midwife
14,59efd2b3d838ae000185123a,babble,-5,middle,middle
14,5c44a1a111a0c200016ff5ba,babble,-5,middle,middle aged
14,5d4c217a97d8a600013b46cf,babble,-5,middle,Important
14,5d89094bdee2770001840056,babble,-5,middle,midtime
12,594a8e2eeaa18e000163f6cd,babble,0,middle,middle
12,5a67b46ec0d836000108089f,babble,0,middle,middle
12,5c3f7880d831ed0001f795e9,babble,0,middle,middle
12,5c4a1c1cbd42830001dbb540,babble,0,middle,Middle
12,5d264788d8c0080001ff782e,babble,0,middle,middle
15,5a09ec769b760100013a70e1,clean,-,middle,middle
15,5aaaa47accc4c20001ca5253,clean,-,middle,middle
15,5ae70a1c3810080001c060c5,clean,-,middle,Middle
15,5b7c88addb11320001c43bcc,clean,-,middle,middle
15,5d45bde698c84000164e1200,clean,-,middle,middle
3,57c8221b7612a1000118be3b,babble,-5,midday,Midday
3,5aeaeef326e9c60001fbd22b,babble,-5,midday,midday
3,5c6ddaefdf677d00013fa313,babble,-5,midday,midday
3,5c936c09e2d9fb0001386b03,babble,-5,midday,midday
3,5cdc5bc31f7a97001b6e5c31,babble,-5,midday,midday
1,5c0189dc9d035a00017e7eaa,babble,0,midday,midday
1,5c1d232074ad0b0001531eea,babble,0,midday,mid day
1,5c36188ae2809a000106d7de,babble,0,midday,midday
1,5db9940a8b31b7000b84baed,babble,0,midday,midday
1,5dde99ba326bd801296eab89,babble,0,midday,midday
4,56c6fd07b0b7a1000d5cf899,clean,-,midday,midday
4,57732cfcda75d30001487571,clean,-,midday,midday
4,597f57ccfc90e000011c56fe,clean,-,midday,midday
4,5cadcbd3cdf3eb00136336a4,clean,-,midday,midday
4,5e432ceb394cd51c528ba4f0,clean,-,midday,midday
11,5b97a223788a3d0001b49ab3,babble,-5,minimal,Minimal
11,5c56cf49a35f38000169f681,babble,-5,minimal,minimal
11,5cf42528e7c1d1001b527bbc,babble,-5,minimal,moment
11,5d619e7c79db120016bd2429,babble,-5,minimal,communicate
11,5ddb0012270f44a553f0d024,babble,-5,minimal,netflix
14,576075c3624ccc0006233eb7,babble,0,minimal,minimal
14,59efd2b3d838ae000185123a,babble,0,minimal,not sure
14,5c44a1a111a0c200016ff5ba,babble,0,minimal,minimal
14,5d4c217a97d8a600013b46cf,babble,0,minimal,Minimal
14,5d89094bdee2770001840056,babble,0,minimal,minimal
12,594a8e2eeaa18e000163f6cd,clean,-,minimal,minnimal
12,5a67b46ec0d836000108089f,clean,-,minimal,minimal
12,5c3f7880d831ed0001f795e9,clean,-,minimal,minimal
12,5c4a1c1cbd42830001dbb540,clean,-,minimal,Minimal
12,5d264788d8c0080001ff782e,clean,-,minimal,minimal
14,576075c3624ccc0006233eb7,babble,-5,minimum,melancholy
14,59efd2b3d838ae000185123a,babble,-5,minimum,minimum
14,5c44a1a111a0c200016ff5ba,babble,-5,minimum,minimum
14,5d4c217a97d8a600013b46cf,babble,-5,minimum,New one
14,5d89094bdee2770001840056,babble,-5,minimum,fine
12,594a8e2eeaa18e000163f6cd,babble,0,minimum,minimum
12,5a67b46ec0d836000108089f,babble,0,minimum,minimum
12,5c3f7880d831ed0001f795e9,babble,0,minimum,minimum
12,5c4a1c1cbd42830001dbb540,babble,0,minimum,Neeneeva
12,5d264788d8c0080001ff782e,babble,0,minimum,minimum
15,5a09ec769b760100013a70e1,clean,-,minimum,minimum
15,5aaaa47accc4c20001ca5253,clean,-,minimum,minimum
15,5ae70a1c3810080001c060c5,clean,-,minimum,Minimum
15,5b7c88addb11320001c43bcc,clean,-,minimum,minimum
15,5d45bde698c84000164e1200,clean,-,minimum,minimum
8,573c6b96b3a71f00146df8c4,babble,-5,merely,near
8,5afaec38bba9690001d82aee,babble,-5,merely,nearly
8,5b3b96a868e12a000160db45,babble,-5,merely,near
8,5c58bdb5a2f0f6000157e4e6,babble,-5,merely,near
8,5ce1b491fd6595001ba5a4cc,babble,-5,merely,clear
6,5a031341728b1b0001ad8bee,babble,0,merely,nearly
6,5bc30ddeb17a810001daf55c,babble,0,merely,merely
6,5bdc609519b9ba000157d122,babble,0,merely,nearly
6,5d8e3e54e019d1001a713708,babble,0,merely,Nearly
6,5dd00f0e82a527107df2df46,babble,0,merely,merely
9,5a8be4a50f1bce00012254ed,clean,-,merely,merely
9,5c6decc3e5229800015052a5,clean,-,merely,merely
9,5ccb36a8d01bf6001815792a,clean,-,merely,merely
9,5ce2cadbed552600199dc85c,clean,-,merely,nearly
9,5ce6b381e7de4c0001a24b49,clean,-,merely,nearly
8,573c6b96b3a71f00146df8c4,babble,-5,mediate,mediate
8,5afaec38bba9690001d82aee,babble,-5,mediate,mediate
8,5b3b96a868e12a000160db45,babble,-5,mediate,mediate
8,5c58bdb5a2f0f6000157e4e6,babble,-5,mediate,eight
8,5ce1b491fd6595001ba5a4cc,babble,-5,mediate,amidiate
6,5a031341728b1b0001ad8bee,babble,0,mediate,mediate
6,5bc30ddeb17a810001daf55c,babble,0,mediate,mediate
6,5bdc609519b9ba000157d122,babble,0,mediate,mediate
6,5d8e3e54e019d1001a713708,babble,0,mediate,Mediate
6,5dd00f0e82a527107df2df46,babble,0,mediate,mediate
9,5a8be4a50f1bce00012254ed,clean,-,mediate,mediate
9,5c6decc3e5229800015052a5,clean,-,mediate,mediate
9,5ccb36a8d01bf6001815792a,clean,-,mediate,mediate
9,5ce2cadbed552600199dc85c,clean,-,mediate,mediate
9,5ce6b381e7de4c0001a24b49,clean,-,mediate,mediate
12,594a8e2eeaa18e000163f6cd,babble,-5,moldiness,melodic
12,5a67b46ec0d836000108089f,babble,-5,moldiness,newoldingous
12,5c3f7880d831ed0001f795e9,babble,-5,moldiness,new
12,5c4a1c1cbd42830001dbb540,babble,-5,moldiness,Mouldiness
12,5d264788d8c0080001ff782e,babble,-5,moldiness,new old thing
15,5a09ec769b760100013a70e1,babble,0,moldiness,clue
15,5aaaa47accc4c20001ca5253,babble,0,moldiness,though oldiness
15,5ae70a1c3810080001c060c5,babble,0,moldiness,Nauntness
15,5b7c88addb11320001c43bcc,babble,0,moldiness,luminous
15,5d45bde698c84000164e1200,babble,0,moldiness,mouldiness
13,57efc1de61e8340001876cf0,clean,-,moldiness,more oldiness
13,5b2bd649ed66460001e86e39,clean,-,moldiness,mowoldyness
13,5c503ab0548e9d0001a70c7b,clean,-,moldiness,mouldiness
13,5d8f4d31e4a4e70018c19c15,clean,-,moldiness,no oldiness
13,5e7e4d6618ff320b50bf7b3c,clean,-,moldiness,my wilderness
8,573c6b96b3a71f00146df8c4,babble,-5,most,upmost
8,5afaec38bba9690001d82aee,babble,-5,most,most
8,5b3b96a868e12a000160db45,babble,-5,most,most
8,5c58bdb5a2f0f6000157e4e6,babble,-5,most,most
8,5ce1b491fd6595001ba5a4cc,babble,-5,most,most
6,5a031341728b1b0001ad8bee,babble,0,most,most
6,5bc30ddeb17a810001daf55c,babble,0,most,most
6,5bdc609519b9ba000157d122,babble,0,most,most
6,5d8e3e54e019d1001a713708,babble,0,most,Most
6,5dd00f0e82a527107df2df46,babble,0,most,most
9,5a8be4a50f1bce00012254ed,clean,-,most,most
9,5c6decc3e5229800015052a5,clean,-,most,most
9,5ccb36a8d01bf6001815792a,clean,-,most,most
9,5ce2cadbed552600199dc85c,clean,-,most,most
9,5ce6b381e7de4c0001a24b49,clean,-,most,most
5,55b95e2ffdf99b469f622883,babble,-5,movie,movie
5,57fa6c8b07d709000141ad46,babble,-5,movie,busy
5,595e32ebe05ca800013401d0,babble,-5,movie,Usually
5,5b7200cf8f427a00013a1f9d,babble,-5,movie,Movie
5,5be594a25ea88f0001cc3912,babble,-5,movie,movie
3,57c8221b7612a1000118be3b,babble,0,movie,Moving
3,5aeaeef326e9c60001fbd22b,babble,0,movie,ruby
3,5c6ddaefdf677d00013fa313,babble,0,movie,Movie
3,5c936c09e2d9fb0001386b03,babble,0,movie,ruby
3,5cdc5bc31f7a97001b6e5c31,babble,0,movie,moon
1,5c0189dc9d035a00017e7eaa,clean,-,movie,movie
1,5c1d232074ad0b0001531eea,clean,-,movie,movie
1,5c36188ae2809a000106d7de,clean,-,movie,movie
1,5db9940a8b31b7000b84baed,clean,-,movie,movie
1,5dde99ba326bd801296eab89,clean,-,movie,movie
12,594a8e2eeaa18e000163f6cd,babble,-5,notwithstanding,markeddown
12,5a67b46ec0d836000108089f,babble,-5,notwithstanding,not to standard
12,5c3f7880d831ed0001f795e9,babble,-5,notwithstanding,upstanding
12,5c4a1c1cbd42830001dbb540,babble,-5,notwithstanding,Standing
12,5d264788d8c0080001ff782e,babble,-5,notwithstanding,stamper
15,5a09ec769b760100013a70e1,babble,0,notwithstanding,notwithstanding
15,5aaaa47accc4c20001ca5253,babble,0,notwithstanding,withstanding
15,5ae70a1c3810080001c060c5,babble,0,notwithstanding,Notwithstanding
15,5b7c88addb11320001c43bcc,babble,0,notwithstanding,notwithstanding
15,5d45bde698c84000164e1200,babble,0,notwithstanding,notwithstanding
13,57efc1de61e8340001876cf0,clean,-,notwithstanding,notwithstanding
13,5b2bd649ed66460001e86e39,clean,-,notwithstanding,not withstanding
13,5c503ab0548e9d0001a70c7b,clean,-,notwithstanding,notwithstanding
13,5d8f4d31e4a4e70018c19c15,clean,-,notwithstanding,notwithstanding
13,5e7e4d6618ff320b50bf7b3c,clean,-,notwithstanding,not withstanding
12,594a8e2eeaa18e000163f6cd,babble,-5,null,no
12,5a67b46ec0d836000108089f,babble,-5,null,knoll
12,5c3f7880d831ed0001f795e9,babble,-5,null,null
12,5c4a1c1cbd42830001dbb540,babble,-5,null,Knock
12,5d264788d8c0080001ff782e,babble,-5,null,knock
15,5a09ec769b760100013a70e1,babble,0,null,null
15,5aaaa47accc4c20001ca5253,babble,0,null,null
15,5ae70a1c3810080001c060c5,babble,0,null,Null
15,5b7c88addb11320001c43bcc,babble,0,null,null
15,5d45bde698c84000164e1200,babble,0,null,knoll
13,57efc1de61e8340001876cf0,clean,-,null,null
13,5b2bd649ed66460001e86e39,clean,-,null,null
13,5c503ab0548e9d0001a70c7b,clean,-,null,null
13,5d8f4d31e4a4e70018c19c15,clean,-,null,knoll
13,5e7e4d6618ff320b50bf7b3c,clean,-,null,null
10,5980fff19bf4fe0001070984,babble,-5,nonetheless,Nontheless
10,59dea7f56100f9000194a162,babble,-5,nonetheless,none the less
10,5a9d8c04b5e2110001c6e15f,babble,-5,nonetheless,nonetheless
10,5acc6abbfa3b4e000173c8b5,babble,-5,nonetheless,nonetheless
10,5ccb5e96bca87900161275c2,babble,-5,nonetheless,nonetheless
8,573c6b96b3a71f00146df8c4,babble,0,nonetheless,nonetheless
8,5afaec38bba9690001d82aee,babble,0,nonetheless,none the less
8,5b3b96a868e12a000160db45,babble,0,nonetheless,nonetheless
8,5c58bdb5a2f0f6000157e4e6,babble,0,nonetheless,nonetheless
8,5ce1b491fd6595001ba5a4cc,babble,0,nonetheless,non the less
6,5a031341728b1b0001ad8bee,clean,-,nonetheless,nonetheless
6,5bc30ddeb17a810001daf55c,clean,-,nonetheless,nonetheless
6,5bdc609519b9ba000157d122,clean,-,nonetheless,nonetheless
6,5d8e3e54e019d1001a713708,clean,-,nonetheless,Non the less
6,5dd00f0e82a527107df2df46,clean,-,nonetheless,nonetheless
15,5a09ec769b760100013a70e1,babble,-5,necessity,neccesity
15,5aaaa47accc4c20001ca5253,babble,-5,necessity,necessity
15,5ae70a1c3810080001c060c5,babble,-5,necessity,Nessecity
15,5b7c88addb11320001c43bcc,babble,-5,necessity,necessity
15,5d45bde698c84000164e1200,babble,-5,necessity,necessity
13,57efc1de61e8340001876cf0,babble,0,necessity,necessity
13,5b2bd649ed66460001e86e39,babble,0,necessity,neccessity
13,5c503ab0548e9d0001a70c7b,babble,0,necessity,necessity
13,5d8f4d31e4a4e70018c19c15,babble,0,necessity,necessity
13,5e7e4d6618ff320b50bf7b3c,babble,0,necessity,necessity
11,5b97a223788a3d0001b49ab3,clean,-,necessity,Necessity
11,5c56cf49a35f38000169f681,clean,-,necessity,necessity
11,5cf42528e7c1d1001b527bbc,clean,-,necessity,necessity
11,5d619e7c79db120016bd2429,clean,-,necessity,necessity
11,5ddb0012270f44a553f0d024,clean,-,necessity,necessity
2,55891561fdf99b4badde5b11,babble,-5,nothing,Nothing
2,5a4ad25599311d0001df5ee8,babble,-5,nothing,nothing
2,5a67676a35f26b000149689d,babble,-5,nothing,nothing
2,5acf2046e87197000107933c,babble,-5,nothing,nothing
2,5ce3de71c536f5000110529e,babble,-5,nothing,nothing
5,55b95e2ffdf99b469f622883,babble,0,nothing,nothing
5,57fa6c8b07d709000141ad46,babble,0,nothing,nothing
5,595e32ebe05ca800013401d0,babble,0,nothing,Nothing
5,5b7200cf8f427a00013a1f9d,babble,0,nothing,Nothing
5,5be594a25ea88f0001cc3912,babble,0,nothing,nothing
3,57c8221b7612a1000118be3b,clean,-,nothing,Nothing
3,5aeaeef326e9c60001fbd22b,clean,-,nothing,nothing
3,5c6ddaefdf677d00013fa313,clean,-,nothing,Nothing
3,5c936c09e2d9fb0001386b03,clean,-,nothing,nothing
3,5cdc5bc31f7a97001b6e5c31,clean,-,nothing,nothing
6,5a031341728b1b0001ad8bee,babble,-5,normally,ordinary
6,5bc30ddeb17a810001daf55c,babble,-5,normally,all night
6,5bdc609519b9ba000157d122,babble,-5,normally,impure
6,5d8e3e54e019d1001a713708,babble,-5,normally,Move
6,5dd00f0e82a527107df2df46,babble,-5,normally,numb
9,5a8be4a50f1bce00012254ed,babble,0,normally,normally
9,5c6decc3e5229800015052a5,babble,0,normally,normally
9,5ccb36a8d01bf6001815792a,babble,0,normally,normally
9,5ce2cadbed552600199dc85c,babble,0,normally,normally
9,5ce6b381e7de4c0001a24b49,babble,0,normally,lonely
7,5ab67b34ead3eb0001518bf3,clean,-,normally,normally
7,5c0b0b5f217d60000111e5f0,clean,-,normally,normally
7,5d2464b812b27400011db6e7,clean,-,normally,normally
7,5dd0409d9ca8a312350a4118,clean,-,normally,normally
7,5e949cc842d2cd7e92cf3559,clean,-,normally,normally
12,594a8e2eeaa18e000163f6cd,babble,-5,now,noun
12,5a67b46ec0d836000108089f,babble,-5,now,now
12,5c3f7880d831ed0001f795e9,babble,-5,now,now
12,5c4a1c1cbd42830001dbb540,babble,-5,now,Now
12,5d264788d8c0080001ff782e,babble,-5,now,now
15,5a09ec769b760100013a70e1,babble,0,now,now
15,5aaaa47accc4c20001ca5253,babble,0,now,now
15,5ae70a1c3810080001c060c5,babble,0,now,Now
15,5b7c88addb11320001c43bcc,babble,0,now,now
15,5d45bde698c84000164e1200,babble,0,now,now
13,57efc1de61e8340001876cf0,clean,-,now,now
13,5b2bd649ed66460001e86e39,clean,-,now,now
13,5c503ab0548e9d0001a70c7b,clean,-,now,now
13,5d8f4d31e4a4e70018c19c15,clean,-,now,now
13,5e7e4d6618ff320b50bf7b3c,clean,-,now,now
9,5a8be4a50f1bce00012254ed,babble,-5,nowadays,paradise
9,5c6decc3e5229800015052a5,babble,-5,nowadays,nowadays
9,5ccb36a8d01bf6001815792a,babble,-5,nowadays,nowadays
9,5ce2cadbed552600199dc85c,babble,-5,nowadays,narrow down
9,5ce6b381e7de4c0001a24b49,babble,-5,nowadays,mountain
7,5ab67b34ead3eb0001518bf3,babble,0,nowadays,nowadays
7,5c0b0b5f217d60000111e5f0,babble,0,nowadays,nowadays
7,5d2464b812b27400011db6e7,babble,0,nowadays,nowadays
7,5dd0409d9ca8a312350a4118,babble,0,nowadays,nowadays
7,5e949cc842d2cd7e92cf3559,babble,0,nowadays,nowadays
10,5980fff19bf4fe0001070984,clean,-,nowadays,Nowadays
10,59dea7f56100f9000194a162,clean,-,nowadays,nowadays
10,5a9d8c04b5e2110001c6e15f,clean,-,nowadays,nowadays
10,5acc6abbfa3b4e000173c8b5,clean,-,nowadays,nowadays
10,5ccb5e96bca87900161275c2,clean,-,nowadays,nowadays
10,5980fff19bf4fe0001070984,babble,-5,nightlong,Nitrate
10,59dea7f56100f9000194a162,babble,-5,nightlong,night time
10,5a9d8c04b5e2110001c6e15f,babble,-5,nightlong,nightly
10,5acc6abbfa3b4e000173c8b5,babble,-5,nightlong,nightfall
10,5ccb5e96bca87900161275c2,babble,-5,nightlong,night time
8,573c6b96b3a71f00146df8c4,babble,0,nightlong,nightclub
8,5afaec38bba9690001d82aee,babble,0,nightlong,night long
8,5b3b96a868e12a000160db45,babble,0,nightlong,nightlong
8,5c58bdb5a2f0f6000157e4e6,babble,0,nightlong,nightlife
8,5ce1b491fd6595001ba5a4cc,babble,0,nightlong,nine oclock
6,5a031341728b1b0001ad8bee,clean,-,nightlong,nightlong
6,5bc30ddeb17a810001daf55c,clean,-,nightlong,night long
6,5bdc609519b9ba000157d122,clean,-,nightlong,nylon
6,5d8e3e54e019d1001a713708,clean,-,nightlong,Nightlong
6,5dd00f0e82a527107df2df46,clean,-,nightlong,night long
1,5c0189dc9d035a00017e7eaa,babble,-5,necessary,neccessary
1,5c1d232074ad0b0001531eea,babble,-5,necessary,neccessary
1,5c36188ae2809a000106d7de,babble,-5,necessary,necessary
1,5db9940a8b31b7000b84baed,babble,-5,necessary,necessary
1,5dde99ba326bd801296eab89,babble,-5,necessary,necessary
4,56c6fd07b0b7a1000d5cf899,babble,0,necessary,necessary
4,57732cfcda75d30001487571,babble,0,necessary,necessary
4,597f57ccfc90e000011c56fe,babble,0,necessary,nessaccary
4,5cadcbd3cdf3eb00136336a4,babble,0,necessary,necessary
4,5e432ceb394cd51c528ba4f0,babble,0,necessary,necessary
2,55891561fdf99b4badde5b11,clean,-,necessary,Necessary
2,5a4ad25599311d0001df5ee8,clean,-,necessary,necessary
2,5a67676a35f26b000149689d,clean,-,necessary,necessary
2,5acf2046e87197000107933c,clean,-,necessary,necessary
2,5ce3de71c536f5000110529e,clean,-,necessary,necessary
6,5a031341728b1b0001ad8bee,babble,-5,nevertheless,never know
6,5bc30ddeb17a810001daf55c,babble,-5,nevertheless,nevertheless
6,5bdc609519b9ba000157d122,babble,-5,nevertheless,nevertheless
6,5d8e3e54e019d1001a713708,babble,-5,nevertheless,Nevertheless
6,5dd00f0e82a527107df2df46,babble,-5,nevertheless,nevertheless
9,5a8be4a50f1bce00012254ed,babble,0,nevertheless,never the less
9,5c6decc3e5229800015052a5,babble,0,nevertheless,nevertheless
9,5ccb36a8d01bf6001815792a,babble,0,nevertheless,nevertheless
9,5ce2cadbed552600199dc85c,babble,0,nevertheless,nevertheless
9,5ce6b381e7de4c0001a24b49,babble,0,nevertheless,nevertheless
7,5ab67b34ead3eb0001518bf3,clean,-,nevertheless,nevertheless
7,5c0b0b5f217d60000111e5f0,clean,-,nevertheless,nevertheless
7,5d2464b812b27400011db6e7,clean,-,nevertheless,Nevertheless
7,5dd0409d9ca8a312350a4118,clean,-,nevertheless,nevertheless
7,5e949cc842d2cd7e92cf3559,clean,-,nevertheless,nevertheless
9,5a8be4a50f1bce00012254ed,babble,-5,nerve-racking,nerve wrecking
9,5c6decc3e5229800015052a5,babble,-5,nerve-racking,nervous
9,5ccb36a8d01bf6001815792a,babble,-5,nerve-racking,nervous
9,5ce2cadbed552600199dc85c,babble,-5,nerve-racking,nervous
9,5ce6b381e7de4c0001a24b49,babble,-5,nerve-racking,compared
7,5ab67b34ead3eb0001518bf3,babble,0,nerve-racking,nerveracking
7,5c0b0b5f217d60000111e5f0,babble,0,nerve-racking,nervewreaking
7,5d2464b812b27400011db6e7,babble,0,nerve-racking,nervewracking
7,5dd0409d9ca8a312350a4118,babble,0,nerve-racking,nerve racking
